0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
35720,22,6,4,1547066047358,1547066047358,0,1,60,1547066047358,1547066047358,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1538525312549,1538525312549,0,1,90,1538525312549,1538525312549,0,1,90,0,0,0,0,0,2,2,0,0
9208,23,6,4,1532525452004,1532525452004,0,1,60,1532525452004,1532525452004,0,1,60,0,0,0,0,0,30,8,0,0
43763,25503,17,4,1525883921013,1525883921013,0,1,60,1525883921013,1525883921013,0,1,60,0,0,0,0,0,12,5,0,1
36097,37215,6,4,1545395997853,1545395997853,0,1,60,1545395997853,1545395997853,0,1,60,0,0,0,0,0,3,3,0,0
55109,53,17,4,1547131391174,1547131391175,1,2,158,1547131391174,1547131391174,0,1,71,1547131391175,1547131391175,0,1,87,1,1,2,0
33016,22,6,4,1547066050041,1547066050041,0,1,60,1547066050041,1547066050041,0,1,60,0,0,0,0,0,6,3,1,2
53854,6667,6,4,1545459970692,1545459977859,7167,4,296,1545459970692,1545459977859,7167,4,296,0,0,0,0,0,3,3,0,0
60426,2323,6,4,1525886599012,1525886614041,15029,5,370,1525886599012,1525886614041,15029,5,370,0,0,0,0,0,12,5,0,1
26620,81,6,4,1532525573002,1532525573002,0,1,60,1532525573002,1532525573002,0,1,60,0,0,0,0,0,31,10,0,0
56912,22,6,4,1526760372517,1526760379522,7005,4,296,1526760372517,1526760379522,7005,4,296,0,0,0,0,0,4,3,0,0
45623,22,6,4,1547066047771,1547066047771,0,1,60,1547066047771,1547066047771,0,1,60,0,0,0,0,0,6,3,1,2
2679,23,6,4,1532525490004,1532525490004,0,1,60,1532525490004,1532525490004,0,1,60,0,0,0,0,0,30,8,0,0
42325,22,6,4,1547066050391,1547066050391,0,1,60,1547066050391,1547066050391,0,1,60,0,0,0,0,0,6,3,1,2
53126,6667,6,4,1545418354150,1545418361380,7230,4,296,1545418354150,1545418361380,7230,4,296,0,0,0,0,0,3,3,0,0
36297,23,6,4,1532525349002,1532525349002,0,1,60,1532525349002,1532525349002,0,1,60,0,0,0,0,0,30,8,0,0
11119,81,6,4,1532525363999,1532525363999,0,1,60,1532525363999,1532525363999,0,1,60,0,0,0,0,0,31,10,0,0
54746,23,6,4,1532525580006,1532525580006,0,1,60,1532525580006,1532525580006,0,1,60,0,0,0,0,0,30,8,0,0
46164,50,6,4,1533103885848,1533103918334,32486,6,444,1533103885848,1533103918334,32486,6,444,0,0,0,0,0,2,2,0,0
49152,6667,6,4,1545404930414,1545404937622,7208,4,296,1545404930414,1545404937622,7208,4,296,0,0,0,0,0,3,3,0,0
43767,81,6,4,1532525620002,1532525620002,0,1,60,1532525620002,1532525620002,0,1,60,0,0,0,0,0,31,10,0,0
24104,23,6,4,1547144767246,1547144767246,0,1,60,1547144767246,1547144767246,0,1,60,0,0,0,0,0,5,1,2,2
5526,37215,6,4,1532101526551,1532101526551,0,1,60,1532101526551,1532101526551,0,1,60,0,0,0,0,0,7,3,0,0
36097,37215,6,4,1545395917832,1545395917832,0,1,60,1545395917832,1545395917832,0,1,60,0,0,0,0,0,3,3,0,0
5526,37215,6,4,1532101480828,1532101480828,0,1,60,1532101480828,1532101480828,0,1,60,0,0,0,0,0,7,3,0,0
22198,81,6,4,1532525544001,1532525544001,0,1,60,1532525544001,1532525544001,0,1,60,0,0,0,0,0,31,10,0,0
57478,81,6,4,1532525617005,1532525617005,0,1,60,1532525617005,1532525617005,0,1,60,0,0,0,0,0,31,10,0,0
43763,11705,17,4,1525882329021,1525882329021,0,1,60,1525882329021,1525882329021,0,1,60,0,0,0,0,0,12,5,0,1
51647,2323,6,4,1525880206018,1525880221046,15028,5,370,1525880206018,1525880221046,15028,5,370,0,0,0,0,0,12,5,0,1
28771,81,6,4,1532525510004,1532525510004,0,1,60,1532525510004,1532525510004,0,1,60,0,0,0,0,0,31,10,0,0
43763,53464,17,4,1525882154010,1525882154010,0,1,60,1525882154010,1525882154010,0,1,60,0,0,0,0,0,12,5,0,1
54543,22,6,4,1547066050638,1547066050638,0,1,60,1547066050638,1547066050638,0,1,60,0,0,0,0,0,6,3,1,2
43763,38526,17,4,1525881464018,1525881464018,0,1,60,1525881464018,1525881464018,0,1,60,0,0,0,0,0,12,5,0,1
38681,22,6,4,1547066049757,1547066049757,0,1,60,1547066049757,1547066049757,0,1,60,0,0,0,0,0,6,3,1,2
48167,53,17,4,1547127639379,1547127639388,9,2,158,1547127639379,1547127639379,0,1,71,1547127639388,1547127639388,0,1,87,1,1,2,0
38906,23,6,4,1551377744213,1551377751387,7174,8,592,1551377744213,1551377751387,7174,8,592,0,0,0,0,0,4,1,1,1
42330,22,6,4,1547066047924,1547066047924,0,1,60,1547066047924,1547066047924,0,1,60,0,0,0,0,0,6,3,1,2
62842,23,6,4,1532525330662,1532525330662,0,1,60,1532525330662,1532525330662,0,1,60,0,0,0,0,0,30,8,0,0
16143,23,6,4,1532525432008,1532525432008,0,1,60,1532525432008,1532525432008,0,1,60,0,0,0,0,0,30,8,0,0
43763,25465,17,4,1525886690011,1525886690011,0,1,60,1525886690011,1525886690011,0,1,60,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101391600,1532101391600,0,1,60,1532101391600,1532101391600,0,1,60,0,0,0,0,0,7,3,0,0
44002,52869,6,4,1545336830904,1545336830904,0,1,60,1545336830904,1545336830904,0,1,60,0,0,0,0,0,5,3,0,0
54924,53,17,4,1538494191797,1538494191797,0,2,174,1538494191797,1538494191797,0,1,87,1538494191797,1538494191797,0,1,87,0,0,0,0
36097,37215,6,4,1545396053674,1545396053674,0,1,60,1545396053674,1545396053674,0,1,60,0,0,0,0,0,3,3,0,0
40992,22,6,4,1547066047808,1547066047808,0,1,60,1547066047808,1547066047808,0,1,60,0,0,0,0,0,6,3,1,2
41342,25059,6,4,1525881343018,1525881358047,15029,5,370,1525881343018,1525881358047,15029,5,370,0,0,0,0,0,12,5,0,1
43746,80,6,4,1545336813765,1545336813765,0,1,60,1545336813765,1545336813765,0,1,60,0,0,0,0,0,0,4,0,0
5526,37215,6,4,1532101522378,1532101522378,0,1,60,1532101522378,1532101522378,0,1,60,0,0,0,0,0,7,3,0,0
49460,6667,6,4,1545405908088,1545405915302,7214,4,296,1545405908088,1545405915302,7214,4,296,0,0,0,0,0,3,3,0,0
43746,80,6,4,1545336850265,1545336850265,0,1,60,1545336850265,1545336850265,0,1,60,0,0,0,0,0,0,4,0,0
34824,22,6,4,1547066049891,1547066049891,0,1,60,1547066049891,1547066049891,0,1,60,0,0,0,0,0,6,3,1,2
123,123,17,4,1538480088538,1538481846551,1758013,66,5940,1538480088538,1538481846548,1758010,33,2970,1538480088541,1538481846551,1758010,33,2970,2,2,0,0
45485,23,6,4,1532525463010,1532525463010,0,1,60,1532525463010,1532525463010,0,1,60,0,0,0,0,0,30,8,0,0
40190,9527,6,4,1525884139014,1525884154043,15029,5,370,1525884139014,1525884154043,15029,5,370,0,0,0,0,0,12,5,0,1
5526,37215,6,4,1532101582640,1532101582640,0,1,60,1532101582640,1532101582640,0,1,60,0,0,0,0,0,7,3,0,0
5526,37215,6,4,1532101391598,1532101391598,0,1,60,1532101391598,1532101391598,0,1,60,0,0,0,0,0,7,3,0,0
43763,27329,17,4,1525882510022,1525882510022,0,1,60,1525882510022,1525882510022,0,1,60,0,0,0,0,0,12,5,0,1
35650,22,6,4,1547066048395,1547066048395,0,1,60,1547066048395,1547066048395,0,1,60,0,0,0,0,0,6,3,1,2
443,38098,6,4,1538546038660,1538547834889,1796229,736,45276,1538546038660,1538547834889,1796229,377,23178,1538546038661,1538547834726,1796065,359,22098,4,3,0,0
11349,23,6,4,1532525382003,1532525382003,0,1,60,1532525382003,1532525382003,0,1,60,0,0,0,0,0,30,8,0,0
0,0,1,4,1526759908148,1526759908149,1,3,306,1526759908148,1526759908149,1,3,306,0,0,0,0,0,0,1,0,0
43763,34849,17,4,1525883573014,1525883573014,0,1,60,1525883573014,1525883573014,0,1,60,0,0,0,0,0,12,5,0,1
41971,22,6,4,1547066050601,1547066050601,0,1,60,1547066050601,1547066050601,0,1,60,0,0,0,0,0,6,3,1,2
43948,23,6,4,1532525403003,1532525403003,0,1,60,1532525403003,1532525403003,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101554609,1532101554609,0,1,60,1532101554609,1532101554609,0,1,60,0,0,0,0,0,7,3,0,0
47106,23,6,4,1532525361001,1532525361001,0,1,60,1532525361001,1532525361001,0,1,60,0,0,0,0,0,30,8,0,0
41093,22,6,4,1526759757608,1526759764618,7010,4,296,1526759757608,1526759764618,7010,4,296,0,0,0,0,0,4,3,0,0
43610,23,6,4,1532525449004,1532525449004,0,1,60,1532525449004,1532525449004,0,1,60,0,0,0,0,0,30,8,0,0
63673,23,6,4,1532525605009,1532525605009,0,1,60,1532525605009,1532525605009,0,1,60,0,0,0,0,0,30,8,0,0
43763,37655,17,4,1525889236004,1525889236004,0,1,60,1525889236004,1525889236004,0,1,60,0,0,0,0,0,12,5,0,1
58765,23,6,4,1525889227004,1525889234013,7009,4,296,1525889227004,1525889234013,7009,4,296,0,0,0,0,0,11,3,0,1
42364,8080,6,4,1525882802021,1525882817050,15029,5,370,1525882802021,1525882817050,15029,5,370,0,0,0,0,0,4,7,0,1
53159,22,6,4,1526765305370,1526765312373,7003,4,296,1526765305370,1526765312373,7003,4,296,0,0,0,0,0,4,3,0,0
64046,81,6,4,1532525415004,1532525415004,0,1,60,1532525415004,1532525415004,0,1,60,0,0,0,0,0,31,10,0,0
43873,22,6,4,1547066047215,1547066047215,0,1,60,1547066047215,1547066047215,0,1,60,0,0,0,0,0,6,3,1,2
48216,81,6,4,1532525489005,1532525489005,0,1,60,1532525489005,1532525489005,0,1,60,0,0,0,0,0,31,10,0,0
39882,22,6,4,1526764769292,1526764776299,7007,4,296,1526764769292,1526764776299,7007,4,296,0,0,0,0,0,4,3,0,0
43763,45096,17,4,1525885141012,1525885141012,0,1,60,1525885141012,1525885141012,0,1,60,0,0,0,0,0,12,5,0,1
58711,23,6,4,1532525471007,1532525471007,0,1,60,1532525471007,1532525471007,0,1,60,0,0,0,0,0,30,8,0,0
4665,23,6,4,1532525383008,1532525383008,0,1,60,1532525383008,1532525383008,0,1,60,0,0,0,0,0,30,8,0,0
58485,22,6,4,1526764794330,1526764801339,7009,4,296,1526764794330,1526764801339,7009,4,296,0,0,0,0,0,4,3,0,0
60328,81,6,4,1532525596004,1532525596004,0,1,60,1532525596004,1532525596004,0,1,60,0,0,0,0,0,31,10,0,0
37091,81,6,4,1532525567002,1532525567002,0,1,60,1532525567002,1532525567002,0,1,60,0,0,0,0,0,31,10,0,0
43746,8080,6,4,1545336799600,1545336799600,0,1,60,1545336799600,1545336799600,0,1,60,0,0,0,0,0,1,4,0,0
5526,37215,6,4,1532101548366,1532101548366,0,1,60,1532101548366,1532101548366,0,1,60,0,0,0,0,0,7,3,0,0
17576,8081,6,4,1536227043562,1536227043562,0,2,120,1536227043562,1536227043562,0,2,120,0,0,0,0,0,5,3,0,0
55152,6667,6,4,1545472974945,1545472982181,7236,4,296,1545472974945,1545472982181,7236,4,296,0,0,0,0,0,3,3,0,0
38467,22,6,4,1526757701592,1526757708599,7007,4,296,1526757701592,1526757708599,7007,4,296,0,0,0,0,0,4,3,0,0
37998,81,6,4,1532525335999,1532525335999,0,1,60,1532525335999,1532525335999,0,1,60,0,0,0,0,0,31,10,0,0
18088,80,6,4,1536227023396,1536227023396,0,2,120,1536227023396,1536227023396,0,2,120,0,0,0,0,0,0,4,0,0
63126,81,6,4,1532525455003,1532525455003,0,1,60,1532525455003,1532525455003,0,1,60,0,0,0,0,0,31,10,0,0
12195,23,6,4,1532525551004,1532525551004,0,1,60,1532525551004,1532525551004,0,1,60,0,0,0,0,0,30,8,0,0
62372,81,6,4,1532525607005,1532525607005,0,1,60,1532525607005,1532525607005,0,1,60,0,0,0,0,0,31,10,0,0
54826,22,6,4,1547066049930,1547066049930,0,1,60,1547066049930,1547066049930,0,1,60,0,0,0,0,0,6,3,1,2
1804,81,6,4,1532525437005,1532525437005,0,1,60,1532525437005,1532525437005,0,1,60,0,0,0,0,0,31,10,0,0
51108,23,6,4,1551377789570,1551377796747,7177,8,592,1551377789570,1551377796747,7177,8,592,0,0,0,0,0,4,1,1,1
32713,23,6,4,1532525620005,1532525620005,0,1,60,1532525620005,1532525620005,0,1,60,0,0,0,0,0,30,8,0,0
37592,50,6,4,1533116089847,1533116121851,32004,6,444,1533116089847,1533116121851,32004,6,444,0,0,0,0,0,2,2,0,0
4097,123,17,4,1562240793121,1562240793193,72,4,360,1562240793121,1562240793121,0,2,180,1562240793193,1562240793193,0,2,180,2,1,0,0
48214,53,17,4,1547132397286,1547132397289,3,2,158,1547132397286,1547132397286,0,1,71,1547132397289,1547132397289,0,1,87,1,1,2,0
36097,37215,6,4,1545395874472,1545395874472,0,1,60,1545395874472,1545395874472,0,1,60,0,0,0,0,0,3,3,0,0
43515,81,6,4,1532525399005,1532525399005,0,1,60,1532525399005,1532525399005,0,1,60,0,0,0,0,0,31,10,0,0
32931,22,6,4,1547066050335,1547066050335,0,1,60,1547066050335,1547066050335,0,1,60,0,0,0,0,0,6,3,1,2
37264,22,6,4,1547066048415,1547066048415,0,1,60,1547066048415,1547066048415,0,1,60,0,0,0,0,0,6,3,1,2
9589,23,6,4,1532525352002,1532525352002,0,1,60,1532525352002,1532525352002,0,1,60,0,0,0,0,0,30,8,0,0
52816,22,6,4,1547066050620,1547066050620,0,1,60,1547066050620,1547066050620,0,1,60,0,0,0,0,0,6,3,1,2
52760,4975,6,4,1547131830206,1547131832267,2061,15,1326,1547131830206,1547131832267,2061,8,623,1547131831262,1547131832267,1005,7,703,3,0,2,0
58966,23,6,4,1532525515008,1532525515008,0,1,60,1532525515008,1532525515008,0,1,60,0,0,0,0,0,30,8,0,0
43061,22,6,4,1547066049537,1547066049537,0,1,60,1547066049537,1547066049537,0,1,60,0,0,0,0,0,6,3,1,2
43763,15641,17,4,1525886609011,1525886609011,0,1,60,1525886609011,1525886609011,0,1,60,0,0,0,0,0,12,5,0,1
30345,23,6,4,1532525525006,1532525525006,0,1,60,1532525525006,1532525525006,0,1,60,0,0,0,0,0,30,8,0,0
34811,22,6,4,1526764605039,1526764612040,7001,4,296,1526764605039,1526764612040,7001,4,296,0,0,0,0,0,4,3,0,0
15362,23,6,4,1532525411007,1532525411007,0,1,60,1532525411007,1532525411007,0,1,60,0,0,0,0,0,30,8,0,0
58992,53,17,4,1538598051658,1538598056663,5005,2,162,1538598051658,1538598056663,5005,2,162,0,0,0,0,0,0,0,0,0
123,123,17,4,1538515387549,1538515387549,0,1,90,1538515387549,1538515387549,0,1,90,0,0,0,0,0,2,2,0,0
47379,22,6,4,1547066048656,1547066048656,0,1,60,1547066048656,1547066048656,0,1,60,0,0,0,0,0,6,3,1,2
30781,23,6,4,1532525488003,1532525488003,0,1,60,1532525488003,1532525488003,0,1,60,0,0,0,0,0,30,8,0,0
22537,81,6,4,1532525346001,1532525346001,0,1,60,1532525346001,1532525346001,0,1,60,0,0,0,0,0,31,10,0,0
38370,37215,6,4,1545336845022,1545336845022,0,1,60,1545336845022,1545336845022,0,1,60,0,0,0,0,0,5,3,0,0
31425,23,6,4,1532525534008,1532525534008,0,1,60,1532525534008,1532525534008,0,1,60,0,0,0,0,0,30,8,0,0
60449,22,6,4,1547066050058,1547066050058,0,1,60,1547066050058,1547066050058,0,1,60,0,0,0,0,0,6,3,1,2
55057,22,6,4,1526760126149,1526760126442,293,2,128,1526760126149,1526760126149,0,1,74,1526760126442,1526760126442,0,1,54,4,3,0,0
43746,8080,6,4,1545336832013,1545336832013,0,1,60,1545336832013,1545336832013,0,1,60,0,0,0,0,0,1,4,0,0
49366,22,6,4,1547066049415,1547066049415,0,1,60,1547066049415,1547066049415,0,1,60,0,0,0,0,0,6,3,1,2
42319,81,6,4,1532525385006,1532525385006,0,1,60,1532525385006,1532525385006,0,1,60,0,0,0,0,0,31,10,0,0
60700,22,6,4,1547066047782,1547066047782,0,1,60,1547066047782,1547066047782,0,1,60,0,0,0,0,0,6,3,1,2
4569,81,6,4,1532525365000,1532525365000,0,1,60,1532525365000,1532525365000,0,1,60,0,0,0,0,0,12,12,0,0
47607,23,6,4,1525882627023,1525882642052,15029,5,370,1525882627023,1525882642052,15029,5,370,0,0,0,0,0,11,3,0,1
38114,8081,6,4,1545336848253,1545336848253,0,1,60,1545336848253,1545336848253,0,1,60,0,0,0,0,0,5,3,0,0
5526,37215,6,4,1532101558779,1532101558779,0,1,60,1532101558779,1532101558779,0,1,60,0,0,0,0,0,7,3,0,0
53778,23,6,4,1551377820047,1551377827226,7179,8,592,1551377820047,1551377827226,7179,8,592,0,0,0,0,0,4,1,1,1
35022,53,17,4,1538480092586,1538480092586,0,1,81,1538480092586,1538480092586,0,1,81,0,0,0,0,0,0,0,0,0
8727,23,6,4,1532525340002,1532525340002,0,1,60,1532525340002,1532525340002,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101374016,1532101374016,0,1,60,1532101374016,1532101374016,0,1,60,0,0,0,0,0,7,3,0,0
5526,37215,6,4,1532101584712,1532101584712,0,1,60,1532101584712,1532101584712,0,1,60,0,0,0,0,0,7,3,0,0
50602,6667,6,4,1545409806643,1545409813858,7215,4,296,1545409806643,1545409813858,7215,4,296,0,0,0,0,0,3,3,0,0
22045,23,6,4,1532525380003,1532525380003,0,1,60,1532525380003,1532525380003,0,1,60,0,0,0,0,0,30,8,0,0
6787,81,6,4,1532525589004,1532525589004,0,1,60,1532525589004,1532525589004,0,1,60,0,0,0,0,0,31,10,0,0
55390,22,6,4,1547066047706,1547066047706,0,1,60,1547066047706,1547066047706,0,1,60,0,0,0,0,0,6,3,1,2
20506,23,6,4,1532525540009,1532525540009,0,1,60,1532525540009,1532525540009,0,1,60,0,0,0,0,0,30,8,0,0
5526,37215,6,4,1532101471443,1532101471443,0,1,60,1532101471443,1532101471443,0,1,60,0,0,0,0,0,7,3,0,0
18088,8080,6,4,1536227044585,1536227044585,0,2,120,1536227044585,1536227044585,0,2,120,0,0,0,0,0,1,4,0,0
38370,37215,6,4,1545336805657,1545336805657,0,1,60,1545336805657,1545336805657,0,1,60,0,0,0,0,0,5,3,0,0
54244,23,6,4,1551377791587,1551377798825,7238,8,592,1551377791587,1551377798825,7238,8,592,0,0,0,0,0,4,1,1,1
33362,23,6,4,1551377789573,1551377796745,7172,8,592,1551377789573,1551377796745,7172,8,592,0,0,0,0,0,4,1,1,1
59423,22,6,4,1547066049286,1547066049286,0,1,60,1547066049286,1547066049286,0,1,60,0,0,0,0,0,6,3,1,2
40168,23,6,4,1551377835117,1551377835117,0,2,148,1551377835117,1551377835117,0,2,148,0,0,0,0,0,4,1,1,1
37970,23,6,4,1532525419007,1532525419007,0,1,60,1532525419007,1532525419007,0,1,60,0,0,0,0,0,30,8,0,0
43763,12002,17,4,1525882295021,1525882295021,0,1,60,1525882295021,1525882295021,0,1,60,0,0,0,0,0,12,5,0,1
49449,22,6,4,1547066049120,1547066049120,0,1,60,1547066049120,1547066049120,0,1,60,0,0,0,0,0,6,3,1,2
45506,81,6,4,1532525410002,1532525410002,0,1,60,1532525410002,1532525410002,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101498482,1532101498482,0,1,60,1532101498482,1532101498482,0,1,60,0,0,0,0,0,7,3,0,0
50855,81,6,4,1532525604001,1532525604001,0,1,60,1532525604001,1532525604001,0,1,60,0,0,0,0,0,31,10,0,0
29689,81,6,4,1532525601003,1532525601003,0,1,60,1532525601003,1532525601003,0,1,60,0,0,0,0,0,31,10,0,0
28796,81,6,4,1532525599002,1532525599002,0,1,60,1532525599002,1532525599002,0,1,60,0,0,0,0,0,31,10,0,0
55554,22,6,4,1526765199800,1526765201668,1868,30,3365,1526765199800,1526765201668,1868,14,1395,1526765199937,1526765201667,1730,16,1970,4,3,0,0
22568,52869,6,4,1547144774480,1547144774480,0,1,60,1547144774480,1547144774480,0,1,60,0,0,0,0,0,6,3,2,2
36097,37215,6,4,1545395835142,1545395835142,0,1,60,1545395835142,1545395835142,0,1,60,0,0,0,0,0,3,3,0,0
58879,81,6,4,1532525488002,1532525488002,0,1,60,1532525488002,1532525488002,0,1,60,0,0,0,0,0,31,10,0,0
43746,80,6,4,1545336819848,1545336819848,0,1,60,1545336819848,1545336819848,0,1,60,0,0,0,0,0,0,4,0,0
5360,81,6,4,1532525461005,1532525461005,0,1,60,1532525461005,1532525461005,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101530721,1532101530721,0,1,60,1532101530721,1532101530721,0,1,60,0,0,0,0,0,7,3,0,0
49455,81,6,4,1532525453004,1532525453004,0,1,60,1532525453004,1532525453004,0,1,60,0,0,0,0,0,31,10,0,0
5526,37215,6,4,1532101432025,1532101432025,0,1,60,1532101432025,1532101432025,0,1,60,0,0,0,0,0,7,3,0,0
24104,23,6,4,1547144764115,1547144764115,0,1,60,1547144764115,1547144764115,0,1,60,0,0,0,0,0,5,1,2,2
46211,23,6,4,1525880774019,1525880789048,15029,5,370,1525880774019,1525880789048,15029,5,370,0,0,0,0,0,11,3,0,1
40228,23,6,4,1551377804625,1551377811785,7160,8,592,1551377804625,1551377811785,7160,8,592,0,0,0,0,0,4,1,1,1
49463,81,6,4,1532525566003,1532525566003,0,1,60,1532525566003,1532525566003,0,1,60,0,0,0,0,0,31,10,0,0
29930,8621,17,4,1532523594032,1532523636024,41992,3,444,1532523594032,1532523636024,41992,3,444,0,0,0,0,0,1,2,0,0
38943,59353,6,4,1526757351906,1526757358913,7007,4,296,1526757351906,1526757358913,7007,4,296,0,0,0,0,0,5,5,0,0
36097,37215,6,4,1545395872457,1545395872457,0,1,60,1545395872457,1545395872457,0,1,60,0,0,0,0,0,3,3,0,0
38114,8081,6,4,1545336812775,1545336812775,0,1,60,1545336812775,1545336812775,0,1,60,0,0,0,0,0,5,3,0,0
38623,22,6,4,1547066048227,1547066048227,0,1,60,1547066048227,1547066048227,0,1,60,0,0,0,0,0,6,3,1,2
57904,53,17,4,1538602934676,1538602939681,5005,2,162,1538602934676,1538602939681,5005,2,162,0,0,0,0,0,0,0,0,0
38541,80,6,4,1537538314214,1537538314242,28,6,412,1537538314214,1537538314242,28,4,272,1537538314225,1537538314241,16,2,140,4,5,2,1
48402,23,6,4,1532525346002,1532525346002,0,1,60,1532525346002,1532525346002,0,1,60,0,0,0,0,0,30,8,0,0
51851,22,6,4,1526765496661,1526765503662,7001,4,296,1526765496661,1526765503662,7001,4,296,0,0,0,0,0,4,3,0,0
55582,22,6,4,1547066050314,1547066050314,0,1,60,1547066050314,1547066050314,0,1,60,0,0,0,0,0,6,3,1,2
0,0,1,4,1525882992234,1525882992234,0,1,102,1525882992234,1525882992234,0,1,102,0,0,0,0,0,5,2,0,1
46886,81,6,4,1532525542001,1532525542001,0,1,60,1532525542001,1532525542001,0,1,60,0,0,0,0,0,31,10,0,0
52549,53,17,4,1538634087680,1538634087684,4,2,174,1538634087680,1538634087680,0,1,87,1538634087684,1538634087684,0,1,87,0,0,0,0
36097,37215,6,4,1545395995815,1545395995815,0,1,60,1545395995815,1545395995815,0,1,60,0,0,0,0,0,3,3,0,0
51686,4975,6,4,1547129493654,1547129501733,8079,16,1394,1547129493654,1547129501733,8079,10,758,1547129500859,1547129501688,829,6,636,3,0,2,0
42809,81,6,4,1532525608004,1532525608004,0,1,60,1532525608004,1532525608004,0,1,60,0,0,0,0,0,31,10,0,0
38494,22,6,4,1547066048869,1547066048869,0,1,60,1547066048869,1547066048869,0,1,60,0,0,0,0,0,6,3,1,2
12764,23,6,4,1532525522007,1532525522007,0,1,60,1532525522007,1532525522007,0,1,60,0,0,0,0,0,30,8,0,0
51804,4975,6,4,1547129785422,1547129792603,7181,4,296,1547129785422,1547129792603,7181,4,296,0,0,0,0,0,8,5,2,0
39114,22,6,4,1547066049511,1547066049511,0,1,60,1547066049511,1547066049511,0,1,60,0,0,0,0,0,6,3,1,2
42322,22,6,4,1547066050426,1547066050426,0,1,60,1547066050426,1547066050426,0,1,60,0,0,0,0,0,6,3,1,2
33771,22,6,4,1547066048021,1547066048021,0,1,60,1547066048021,1547066048021,0,1,60,0,0,0,0,0,6,3,1,2
38370,37215,6,4,1545336846031,1545336846031,0,1,60,1545336846031,1545336846031,0,1,60,0,0,0,0,0,5,3,0,0
18918,81,6,4,1532525474001,1532525474001,0,1,60,1532525474001,1532525474001,0,1,60,0,0,0,0,0,31,10,0,0
44124,22,6,4,1547066050610,1547066050610,0,1,60,1547066050610,1547066050610,0,1,60,0,0,0,0,0,6,3,1,2
57259,2323,6,4,1525884800014,1525884815043,15029,5,370,1525884800014,1525884815043,15029,5,370,0,0,0,0,0,12,5,0,1
3773,23,6,4,1532525478009,1532525478009,0,1,60,1532525478009,1532525478009,0,1,60,0,0,0,0,0,30,8,0,0
28271,23,6,4,1532525441003,1532525441003,0,1,60,1532525441003,1532525441003,0,1,60,0,0,0,0,0,30,8,0,0
42739,53,17,4,1532523804019,1532523804022,3,2,208,1532523804019,1532523804019,0,1,72,1532523804022,1532523804022,0,1,136,7,7,0,0
36300,50,6,4,1533090230782,1533090263294,32512,6,444,1533090230782,1533090263294,32512,6,444,0,0,0,0,0,2,2,0,0
5526,37215,6,4,1532101426844,1532101426844,0,1,60,1532101426844,1532101426844,0,1,60,0,0,0,0,0,7,3,0,0
44288,53,17,4,1547130566285,1547130566286,1,2,158,1547130566285,1547130566285,0,1,71,1547130566286,1547130566286,0,1,87,1,1,2,0
49676,53,17,4,1547129536882,1547129536885,3,2,158,1547129536882,1547129536882,0,1,71,1547129536885,1547129536885,0,1,87,1,1,2,0
36097,37215,6,4,1545396018144,1545396018144,0,1,60,1545396018144,1545396018144,0,1,60,0,0,0,0,0,3,3,0,0
48428,23,6,4,1532525473008,1532525473008,0,1,60,1532525473008,1532525473008,0,1,60,0,0,0,0,0,30,8,0,0
39844,22,6,4,1547066047447,1547066047447,0,1,60,1547066047447,1547066047447,0,1,60,0,0,0,0,0,6,3,1,2
43763,40661,17,4,1525883101016,1525883101016,0,1,60,1525883101016,1525883101016,0,1,60,0,0,0,0,0,12,5,0,1
0,0,1,4,1532524481198,1532524484221,3023,2,200,1532524481198,1532524484221,3023,2,200,0,0,0,0,0,13,7,0,0
36097,37215,6,4,1545395862375,1545395862375,0,1,60,1545395862375,1545395862375,0,1,60,0,0,0,0,0,3,3,0,0
